"Data Source","World Development Indicators",

"Last Updated Date","2016-07-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Eritrea","ERI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.9164520724909","40.6244614481795","44.7921785867337","46.7748281894191","52.7696576342082","56.7378148642034","48.8429465541301","51.3171000240257","48.6541470871441","53.0778882442327","57.0141680207532","59.3115582699149","57.8111754168186","57.7390210563712","53.8978357231138","55.602218551215","53.7701543647812","56.6011160433904","57.9998908237349","60.3394711172281","","","","",
"Spain","ESP","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","494.795600065671","550.436331400408","613.247447101646","663.93685381864","745.384373123074","822.95674083469","925.930687031773","1033.0769743622","1154.52678082358","1293.58960994471","1415.84101817056","1536.45574224231","1708.53270779784","1882.92691249071","2036.70454553859","2067.47821779601","2268.59424648194","2303.406236725","2398.53510363521","2528.28389078469","2647.90478707584","2672.56264057159","2661.26871748148","2795.7557478827","2907.26600977178","2979.00895803221","3008.10027253489","3098.40691965638","3222.19461079105","3446.16972910516","3538.28728043843","3610.23198075536","3699.08731614789","3654.48310002194","3780.33146076952","3950.84502083517","4050.74336495603","4376.31227787957","4535.69925592207","4876.28846252297","5206.91143996048","5435.07691051436","5576.5462645648","5676.14049089491","5892.30741093794","6111.21922344445","6105.07584928721","6054.37443809592","6025.77275684571","5652.59593296768","5706.56306279914","5599.37737439498","5573.40118151359","5401.04583768634","","",
"Estonia","EST","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5755.89450245798","5617.06357593668","4933.82323684635","4049.8538277845","4354.83010760923","4244.64407775397","4556.39116865429","4811.59813795296","4733.95490839415","4491.46035838971","4540.49256076479","4680.44794559529","4767.46293544061","5158.60277810202","5429.52552199919","5531.54582864313","5869.42478894573","6277.41146283975","6364.56783013858","5975.95381093506","6506.31818096472","6314.41444766954","6689.36777611787","6664.65856902557","","",
"Ethiopia","ETH","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","18.8742662714468","18.7157746470741","17.7577372813994","17.0144403627228","16.4883048637828","16.0207397074215","15.023433730429","15.7106049020435","17.2406671004218","18.0193095488663","18.8954637283426","19.6176091432287","20.3871594769345","21.3199624252121","19.8401034804863","19.8350903462235","20.266748598621","19.2390317200195","18.6502861160637","22.5148861477142","21.8539777865162","21.6461222938859","23.2806257473174","23.588263643169","24.0053562344199","24.4259917333506","23.8614241470124","23.7292012076314","22.9279056329542","22.6808892347394","26.4792685019466","26.1396422306946","28.5231904168707","30.668270060196","33.4166875183751","37.3655271260455","39.4600363783954","40.9125666553458","42.1208861460724","48.3429911582234","52.7160999531976","57.5434463053099","64.616170324587","","",
"European Union","EUU","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1427.78328071703","1523.15005452485","1641.96634831864","1758.41456948869","1884.31453494601","1983.53626199476","2094.88751619528","2194.98884454448","2363.32966375533","2556.03795162497","2887.86479175018","2956.41077875859","3148.35827880794","3375.97655069116","3456.08387741969","3458.75588858433","3708.40313985276","3806.49728032407","3978.75378453608","4147.17316551672","4200.13041821577","4213.0794955267","4222.33380094348","4341.65668952547","4526.02230697627","4713.59114342309","4825.17595449596","4979.70427194963","5104.30263198199","5202.23276419774","5157.6647306079","5188.69083724102","5153.4153484978","5118.43768811503","5165.66905638671","5298.55173647962","5446.18225568684","5501.65419437606","5593.68751980717","5677.28613428206","5826.52644814521","5945.17886413393","6013.71495580436","6132.42258961293","6231.47704139258","6292.5041201107","6356.74396084157","6368.82825611313","6360.90082396227","6028.32398602617","6268.17896868155","6131.32546634575","6147.95834654651","6035.86780858062","","",
"Fragile and conflict affected situations","FCS","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","134.962713061657","147.987384531643","161.457406158442","171.390675797432","184.0903229122","195.684145407334","203.497451691367","217.856154791918","243.375115513002","259.304465990224","254.919008145179","279.381906063189","297.606804317976","312.47064374747","331.110517038244","336.049879943467","345.57427624175","347.403389792728","346.350218815494","335.840899950979","321.358202701324","336.594734320076","334.832391702902","347.13602045015","364.6031124298","373.574646638047","382.345800890547","394.13643838815","400.858146511741","410.575682403989","416.477627251493","438.942071597781","426.281169301198","452.158646660891","431.911060091054","462.273615628966","442.46437711692","463.604581594205","484.91647451626","536.479218863813","528.08108613104","511.461792132982","532.741060103141","","",
"Finland","FIN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1873.29246614957","2187.6236408612","2389.20988199116","2479.15850984313","2715.37501129483","2938.38463783588","3197.86485926579","3345.387846133","3628.68528893201","4071.55609527692","4570.9068023473","4889.50427178454","5516.14052504312","6046.8303057748","6140.18668077724","5946.37732837519","6545.74679875675","6726.6636870735","7330.41446573276","7930.63137370952","8295.78609634619","8493.60536870693","8533.1617405918","9124.16463077973","9808.46625724143","10482.8316068317","10622.888181216","11358.3947521179","11778.2722707315","12034.7572733786","12485.6836482847","12470.7304327707","12514.1015693797","13012.6694308655","13603.2763578956","13591.3966705757","13721.9237583307","14454.9387285779","14846.4208194124","15075.8671905037","15303.8642759595","15709.3049972167","16138.144113427","16442.8869747904","16774.8880488247","16115.9841527871","17212.9485244579","17161.2412833351","16349.7979353706","15241.6119437986","16482.602670867","15707.2619941978","15687.1915272542","15509.7323538345","","",
"Fiji","FJI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","1456.6936122445","1543.71133700333","1646.8324613091","1743.22919910958","1888.49600469393","1980.15847424866","2088.29299702861","2180.7916244529","2263.22017681002","2467.31783758787","2623.01817648262","2746.16699435395","2920.45420299556","3148.95246489679","3247.66432151075","3235.31193192787","3573.42619865576","3670.70163128782","3914.42996761937","4187.72923070628","4407.65365404486","4567.74734507849","4606.90770844097","4699.50967553337","4933.01233422198","5246.40198905248","5494.94509194395","5634.2101906993","5717.29063899214","5836.01290981639","5940.75061309654","6359.77417221022","6475.78802789733","6453.00065985678","6530.41166922541","6621.94185943008","6905.16498408166","6833.13698217681","7015.50125426403","7149.29728002587","7225.01973240369","7342.25655568924","7299.31317989452","7529.59873778542","7661.50688358518","7655.53862245763","7543.04653832071","7519.06208033591","7646.21477999453","7340.66912406013","7737.01752575125","7233.68410304454","7364.40064764143","7373.98115448718","","",
"Faroe Islands","FRO","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","186.128754565971","213.65813719462","259.355613368021","298.41275824483","383.242601801702","488.117943757966","646.74286152042","621.820725630241","725.183544517275","721.373077424177","789.199470835067","860.644675021875","918.658682086918","973.903832255893","1026.39349179789","1029.26126472529","1006.98273532092","995.038120942058","832.031148828897","916.757764875261","904.674869052146","883.935663817766","865.848715964776","765.143464399575","770.399715034944","847.625616770968","855.016182361488","916.364479496451","900.689613876109","877.757099195484","908.416538734643","935.469658514791","948.339760548004","929.111466660334","933.387623686562","967.407659767765","1000.068012953","1018.49646579691","989.765348660102","1023.388778782","1045.45875287993","1094.5224913216","1167.63040104802","","",
"United Kingdom","GBR","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","2412.13740458015","2553.69318181818","2780.65727699531","3002.08760484623","3127.46296296296","3330.18387964242","3425.80308700147","3506.88706236941","3762.59017563306","4006.33096898998","4166.93240153962","4254.65241184543","4372.63694645007","4671.71829740644","4534.25427513091","4492.42162850506","4587.68851501517","4668.42316900327","4729.84938707219","4922.91573280123","4683.93273911511","4572.95384625817","4480.33541287092","4549.17528756934","4597.73969307614","4826.71452591524","4953.65357621044","5082.43980630981","5232.73764921987","5295.22452686526","5356.575210001","5451.67717061817","5452.3933334123","5491.98911810322","5380.26426515376","5575.8084890423","5815.82840427425","5831.95754702826","5908.87149023065","6007.48441621387","6114.52925918564","6141.98255122284","6142.74983363365","6174.55089583941","6138.75413718816","6270.98405949047","6200.5541127704","6102.4130749608","6015.72686068947","5643.1285945674","5700.87179654262","5472.60387855512","5451.98374261974","5407.2913228568","","",
"Georgia","GEO","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3039.15035401916","2696.70588721851","2125.1667179645","1936.8369611696","1978.15533980583","1468.31432192649","1119.77643465263","1278.13575778974","1435.38430682147","1460.07860752386","1452.82122083154","1449.25223417837","1509.75441817765","1607.76563589863","1678.68080094229","1784.96420047733","1659.81624758221","1730.52425281725","1796.77419354839","1757.66716943188","1976.82119205298","2219.09677419355","2271.37254901961","2459.74576271186","","",
"Ghana","GHA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","313.120484661571","346.889853389222","392.294808050942","399.50938539901","377.361983414585","390.782793704895","401.476404698815","331.160684881631","399.686468380981","425.938655020702","418.435332492385","376.65022764402","165.613994971051","93.4923629492121","163.806308123519","259.310629026688","288.641693435816","305.06915057155","308.87069468434","326.76476901559","339.698842019165","355.039292501639","340.28521848285","340.711352916004","354.811955927904","367.984230378863","394.283363661144","276.197804152328","362.861478514477","334.024010844306","340.005527163021","313.065662781233","222.69942433036","221.395914194544","247.59795851369","298.926411396631","245.9601347494","266.353243407714","265.126998657792","282.756608818897","320.957901082147","348.25411980983","382.312904786162","","",
"Gibraltar","GIB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","1811.30252777331","1800.64823336401","1870.94462800048","1820.62851262566","1925.87352120426","1948.10254811813","1890.28624334542","1871.30036280313","1969.02571093188","1957.24179464017","2026.19038685228","2137.15271268419","2213.88367729831","2216.29540588257","2292.28514524069","2366.37493896255","2326.19217348891","2471.91011235955","2877.42899850523","2757.79823351843","3231.31778339028","3550.95246902164","3683.78398290724","3781.89829263815","3848.26827927433","3921.71235889166","3963.88460691478","4115.98250707434","4259.53806044138","4423.96987313078","4423.49528643945","4479.80503888471","4595.26334393779","4600.26486373458","4848.69325997249","4959.74453918538","5038.62949277796","5350.79264847619","5557.93073963232","5596.77209423402","5343.29030804391","5445.51302464811","5769.23076923077","","",
"Guinea","GIN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","241.726653244076","272.56327361709","305.389304485328","342.114185474004","407.970033003037","475.420080130212","625.286536452429","742.277139522308","802.790144798539","917.612738699001","1023.79149500171","1198.27390580222","1360.95244395423","1547.97478711707","1562.25905270038","1655.77097367933","1802.86564760044","1895.04644099213","2100.96353547242","2180.6071851012","2247.44503632614","2263.76890542534","2270.49088141565","2424.58661224803","2561.69258051976","2666.31770733721","2724.23193925925","2859.12988177203","3097.54435172402","3205.11486299913","3221.40532041842","3253.22068654168","3398.38375791814","3459.42297700426","3598.52379766539","3708.99758789709","3832.66721966669","3989.11610720648","4175.73456633449","4316.32628977323","4586.32987001065","4719.14721713932","4909.63969803033","5091.29242400534","5200.02435386272","5297.20002541112","5434.57646854069","5701.33085359398","5805.19254609269","5627.88370630926","5333.43955553561","5389.33312225532","5534.89715854516","5028.99579406178","","",
"Grenada","GRD","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","123.704154164778","142.391054286372","149.949677904703","126.37836033387","166.881400226324","198.657028549652","209.431722674708","213.791063355886","219.946889676948","257.633914849884","216.404115946097","188.594783729331","162.383520303517","166.923306511879","175.546680079665","146.265283640474","167.296570713597","164.95967766879","188.808298616879","202.76142056158","208.630793819925","258.859626662043","245.028860363265","268.145245275226","297.083598764704","260.075572684526","240.898781488157","314.542381690131","362.439043844606","329.379073392502","356.441347697305","361.141206211629","448.170280210216","479.510683226235","477.490621803534","529.353468977596","539.657936881764","526.771452432453","533.98407397181","538.206593000219","530.988857938719","529.255485104555","555.038868972397","","",
"Guam","GUM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","2272.97620701386","2387.50512799282","2545.23146284715","2718.07940568925","2912.09354539127","3060.55615350772","3266.04186218699","3456.50166820844","3743.30765591979","4056.14715357608","4398.01619632554","4211.96888103324","4511.7409109495","4817.94283704157","4833.4106331512","4851.84349197233","5150.81171657019","5339.03555663268","5540.55228792937","5715.46270845376","5782.82383005648","5845.85073474497","5743.31215609505","5917.38419737652","6226.5854514903","6405.14265708209","6500.89534949879","6778.42067590055","7023.32629591008","7202.88097615492","7270.79675332987","7451.83074820777","7459.10120296744","7563.9899127837","7733.17001845159","7919.98856362712","8098.43077718119","8208.9762988432","8365.18349457746","8514.08809601877","8794.28537308955","8704.09748811409","8852.98838199467","8932.05828353521","9064.97382277778","9233.74907445689","9249.74547486682","9351.93639151703","9312.01618335919","8909.34618823384","9280.90499290343","9155.87221061857","9102.59194068942","9083.9894261745","","",
"Hong Kong SAR, China","HKG","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","1297.80238795639","1311.96042293142","1416.4466239155","1364.95777767523","1439.39393939394","1610.00442673749","1804.87379191483","1950.72308516336","2003.16449276832","2156.58391104264","2229.61762549678","2361.4778231551","2624.83396007558","2786.45399136701","2918.33143946336","3196.79252796583","3838.47598604776","4072.07335276139","3936.72399845239","4177.92970461916","4401.25173852573","4507.88725109904","4698.69513641756","4835.47072273586","4849.82375205081","4915.70196565923","4968.48658561016","5325.73314791326","5268.14500870355","5446.66166541635","5549.94563841354","5647.89964561617","5713.88245082308","5782.56062504607","5878.44184817707","5882.80760088084","5907.34930526438","5883.03774181494","5950.83754015604","5973.34927820962","5959.89592171503","6027.45087076846","5933.6347826087","","",
"Honduras","HND","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","127.96210586587","128.634992935619","145.482362824817","150.550171342012","157.992879058221","164.748603927195","183.853101372004","183.979380247294","208.328425505416","213.154404650121","226.882330185508","223.612670798719","233.930093263641","240.795705761268","285.550035445963","282.154570778085","329.488925325848","341.142841473728","334.815668869821","371.785649971254","355.67986828141","332.653931600714","346.744158846433","309.780200865882","361.286150077551","411.90744415274","427.428804842121","460.599681740155","465.284844274314","514.329465584295","525.010264774683","550.853892775213","579.35766303508","581.192865409651","621.640622535948","636.218288806854","695.007399347635","721.26477552769","689.277048740244","684.846162815878","738.839275756441","711.078961822131","720.978145278307","","",
"Heavily indebted poor countries (HIPC)","HPC","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128.193018737332","140.106314436548","139.735116729137","","","","164.883497293279","167.024487255124","167.349196520485","","","","","","","",
"Croatia","HRV","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2964.64435146444","2712.41685144124","2280.53691275168","2199.35344827586","2204.08602150538","2290.4262154637","2438.80729862038","2588.80139982502","2649.63341479671","2753.6231884058","2855.85178490737","2898.64864864865","3092.34234234234","3157.65765765766","3325.5237666141","3475.9117514633","3635.81081081081","3737.60144274121","3877.99503349639","3711.60769803557","3813.67931094819","3900.60136120405","3819.28025348455","3754.26869773614","","",
"Haiti","HTI","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","12.3092149912886","17.0202015437938","19.9570419632085","22.7815341996391","29.3753916313595","26.7265238986668","30.3290249892444","34.3084642834209","35.7510826379987","40.9574408244082","47.7772165577959","48.1926496973686","49.2070287319841","49.5166121022446","50.5936847803545","53.7721302572407","52.4693107001715","53.8648863172034","56.2080335511646","58.312052016604","44.5923739309393","39.9351615424665","28.2842119786161","18.5018432135565","29.9240160177887","33.5193510854495","41.6669029434832","36.5684549367656","38.78922411557","35.4419044023056","34.8573792496667","30.334795402558","28.518735751076","28.0726933621897","37.0274053536878","37.4090850301063","25.3218649700041","23.5957684235039","35.725330263932","24.4009345557935","31.1486866787121","50.6374486967806","48.5080933261204","","",
"Hungary","HUN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","1135.00924079628","1219.5130337973","1306.30491306113","1380.09509726921","1467.36639095935","1588.61897617604","1711.30327289886","1827.76555324528","1955.51116246991","2070.19559640872","2148.3749623477","2284.24736408139","2418.56921716325","2611.1806074074","2638.69571358852","2697.75659356695","2738.55640968767","2833.48753705443","2950.6627227205","3103.83437717793","3194.09491081223","3268.31201053867","3424.65721155355","3426.22984390959","3484.35213727825","3426.55110069532","3223.91886941601","3116.01286909168","2995.98658868534","3025.71070991956","3066.52215396218","3162.37487680917","3188.38196757665","3215.67962815234","3321.40662835664","3309.2837106285","3426.72290248436","3545.17075567834","3637.27833175643","3680.16846694408","3771.36461398831","3882.4906641301","3976.51897714548","3988.76769393042","3773.15380662799","3876.49108407051","3898.82314267127","3922.13509950544","3890.29424804121","","",
"IBRD only","IBD","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","255.135919688636","272.587935572136","290.364342925066","301.796248101602","326.204850361438","345.65190776524","367.089694333949","394.197659154901","418.532759307095","440.409337635886","448.94629692826","464.263947887839","485.759222621375","515.266466545325","537.591134068922","565.589556120393","591.558717631883","620.77157994565","641.13813437831","1042.83414703812","1045.3969243825","1035.76825814292","1034.3287882683","1037.47830682388","1061.23193935005","1090.17481954476","1111.0148151075","1117.09912444179","1137.75079824246","1187.99344235463","1214.81326551361","1267.60505392626","1354.51642805782","1453.08876073592","1537.09622784685","1660.44676800909","1784.42042447085","1844.58488837292","1888.93933847726","2044.38543474326","2190.84935407787","2266.22259369229","2370.922135552","","",
"IDA & IBRD total","IBT","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","224.267963931582","239.471485273385","254.860832864818","264.775974857998","285.486638346992","301.93544895945","319.983904029489","342.126896920972","362.567747284779","380.620080555138","387.448341414626","400.822658923475","417.58403426645","440.493616444147","461.059608352939","484.58303731964","506.065143907897","530.317955425067","547.126759617017","897.512016494238","898.398738947221","887.800408966443","883.567732424651","883.161914956465","900.820100905762","921.717437440087","937.113806335495","939.83611773784","956.342112338206","994.257273157204","1016.84915334173","1059.16241911045","1128.63084705954","1207.89135945149","1275.28632210136","1371.15778531147","1467.44332867632","1512.60431877172","1547.31235706038","1669.84188545549","1783.0881558403","1837.67191873686","1916.48758606547","","",
"IDA total","IDA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","73.0683031051178","77.3912593393997","82.5494807907119","85.5945103628568","89.3023073642427","92.5849903044577","94.5445710339957","94.8978125978087","99.0299655058282","101.473423946638","102.512399258152","109.115754249102","106.54456939014","104.486206780024","118.756876607259","125.19918160602","129.724391807421","135.273604008681","140.030444654488","250.958785394091","250.998175602273","245.999340046339","237.010695477911","232.98933218484","235.571844959441","234.711465102157","234.439398593118","229.964364935801","236.320849555781","242.284423134845","250.508792851105","260.192062131077","271.375073979519","286.656045993094","301.332161267034","313.744003310542","320.826069523652","318.143888829515","328.025818709265","347.913091319122","360.186718449484","371.508540368124","379.599074603915","","",
"IDA blend","IDB","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","79.0430300071389","84.9122869299849","90.2131570401564","92.1474754497321","101.342423816088","105.707662866413","107.9682658018","111.211290550764","118.444962478528","122.520017508625","123.756456832348","139.186632642939","141.437356194412","140.708406519002","165.587529763789","173.519197614954","179.747472196045","189.99280527401","198.645823801084","362.711806313562","367.403708916801","360.094324272254","353.389123579592","349.988309528465","352.886513012247","355.375454230823","359.60043958467","354.785909362004","359.370046860544","370.811969890486","377.506137849218","398.458282156535","417.181082536064","437.908478985657","465.605365103397","485.16796193079","496.530893166185","488.83750379488","504.363658003532","533.254962114743","548.749812396185","566.487111694177","572.069204356715","","",
"Indonesia","IDN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","14.3484683612117","15.8930098437288","15.8158696017047","19.1817012501103","21.4421029790387","18.326895476514","21.7226471347421","31.7489974592911","38.6731275618431","46.1589470867541","52.2656019064287","61.4149849430702","66.0827195820606","71.4305238746808","79.7456212251464","92.0416474559418","104.338863933666","119.519372352553","137.494000768016","162.502847203215","177.932704615027","194.309717365374","212.827100841287","240.017640102879","263.589399041201","297.164036914245","331.253264357566","331.066068462809","356.971548663022","390.374552896338","411.427834068035","417.474265786469","428.859060551957","474.4106298581","500.723293252384","516.156092204279","546.335479481145","570.324454885248","594.325800164565","636.550681439385","680.675578855278","718.684659796664","787.680017353245","","",
"IDA only","IDX","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","68.3606406250978","71.4695926763836","76.5858961245016","80.4919096127607","79.9178255271889","82.3441277675337","83.9274447515974","81.9783729095586","83.6400286611297","84.7874237557405","85.6994759533536","85.3658211497393","79.0523283441907","76.3453283644527","81.7266246579534","86.9937262454287","90.1497055266017","91.9730501980362","93.685755626395","158.427450059277","155.088548108429","153.208299252581","142.921825464877","140.069358235635","143.729039661402","141.710072538023","138.217398821876","134.200349997115","142.135739732372","146.379150262734","154.898403620142","156.482093897848","162.413070308759","173.994667406051","179.309258483031","188.331855853837","192.51822415598","192.564355780452","197.883976147366","211.200480264865","221.183633956169","230.072237048743","240.208151189847","","",
"Isle of Man","IMN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","97.990594166626","100.527658617661","100.855690426491","104.224813246481","114.816763635457","124.40606497997","126.547923527802","136.236726557843","136.06785970734","142.05790947717","152.267203756252","158.51903514394","166.142865261178","183.821847108699","194.097796722325","208.592409747268","220.880908686519","240.751361075365","257.823005887307","272.899741936662","291.802985913774","305.387535339372","321.566074202845","342.316527164337","359.900097804815","360.946036486957","376.645122140352","387.033525082195","393.206947651396","394.802537088203","394.953507231011","411.822952320545","431.707987957522","452.896173289272","469.368748481601","510.703014088073","543.356622439017","562.935282514852","601.550583452723","643.879754314113","698.430226492584","724.49074584411","765.003408670448","","",
"Not classified","INX","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","695.043484409248","752.018127743946","838.137550466318","886.193539340613","1041.67030053549","1134.3968303618","1238.23040708945","1343.3478612896","1498.51657491725","1608.78386442296","1750.9510524981","1884.66101836533","2021.17325518218","2143.26220450753","2246.05577689243","2175.22848050665","2377.66557032782","2535.7991591006","2693.52077137965","2935.01296776584","2868.31926863572","2827.39646684043","2794.19358540364","2852.78869708882","2962.27263835617","3114.96454858876","3271.47292559518","3414.63428413723","3427.28362878442","3598.11097037917","3767.52929873699","3897.87323140651","4104.90019474881","4185.09722864187","4351.06420312468","4525.27556631062","4787.89061748284","4976.63282411189","5201.61090485189","5433.86493930679","5796.05558116396","5896.93922497888","6035.68664582712","6092.54899448796","6168.3989875836","6241.71557392773","6351.09911079465","6218.76805831948","6340.73304549415","5947.90948929251","5910.98328894522","5661.16805781514","5665.70385164524","5701.89726885667","","",
"Iran, Islamic Rep.","IRN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","274.135595176825","315.523339300312","383.612699699857","421.300733530794","458.470685877462","490.556527503546","514.243729812673","511.67964590401","555.388978824815","537.909397540958","557.311972120126","613.008727431672","682.38144267347","717.669030009211","750.378620210492","759.527725891722","808.314462496786","802.776396586473","861.675236313484","944.183000233794","1001.36085998685","1077.08400771862","1130.74135491519","1178.7475135834","1206.14472821598","1299.1905998033","1344.08554782691","1387.93557885103","1467.31196099213","1541.18305917464","1635.03257821982","1734.6493979313","1877.68688962917","1998.77519319169","2068.89081996457","2209.65889226262","2294.92510679494","2408.88364323225","2490.61679452512","2642.37154586903","2661.91134901768","2762.05823563764","2899.00080289095","","",
"Iraq","IRQ","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","259.362802147914","259.909436420114","305.26421425877","323.718315915131","365.267572618112","412.40632919836","485.193921481564","578.806220529914","726.585110322819","792.03958469411","734.287308811384","899.106856713148","1037.17562291921","1215.80459154004","1279.11488639606","1328.47161953446","1309.21614641814","1335.71797512599","1329.17515413827","1304.46312331382","1092.30208875899","1305.78945655692","1321.20931552452","1369.31421318878","1414.94415874677","1371.68258707765","1355.05913838686","1313.46411069674","1273.99666209379","1236.91656382712","1238.1077146704","1264.3225511052","1040.67720138557","1201.95148046031","833.564292934946","972.328048835618","767.955065973842","747.136977890074","1093.30353171708","1190.80647383018","1338.28052792418","1465.79143361739","1780.70039181566","","",
